CustomerID,Recency,Frequency,Monetary,r_score,f_score,m_score,RFM_score,segment,important
13166,283,1,414.7,1,1,2,112,Hibernating,2
12993,23,4,414.76,4,2,2,422,Potential Loyalist,9
16795,365,1,414.88,1,1,2,112,Hibernating,2
15725,15,1,415.25,4,1,2,412,Potential Loyalist,9
12580,247,1,415.7,1,1,2,112,Hibernating,2
15803,51,1,415.82,3,1,2,312,Potential Loyalist,9
14139,46,1,415.82,3,1,2,312,Potential Loyalist,9
16957,239,2,416.64,1,1,2,112,Hibernating,2
12493,166,2,416.79,2,1,2,212,About To Sleep,5
15935,239,2,416.86,1,1,2,112,Hibernating,2
13889,93,1,416.9,2,1,2,212,About To Sleep,5
16816,103,4,417.06,2,2,2,222,Customers Needing Attention,6
18001,12,2,417.23,5,1,2,512,Potential Loyalist,9
12833,145,1,417.38,2,1,2,212,About To Sleep,5
13473,61,2,417.54,3,1,2,312,Potential Loyalist,9
16737,53,1,417.6,3,1,2,312,Potential Loyalist,9
16629,74,2,417.73,2,1,2,212,About To Sleep,5
17701,253,1,417.95,1,1,2,112,Hibernating,2
12593,109,3,418.1,2,1,2,212,About To Sleep,5
15967,23,2,418.83,4,1,2,412,Potential Loyalist,9
15361,362,1,418.92,1,1,2,112,Hibernating,2
14124,84,1,419.58,2,1,2,212,About To Sleep,5
15206,10,4,420.3,5,2,2,522,Potential Loyalist,9
14757,75,1,420.5,2,1,2,212,About To Sleep,5
17232,3,2,421.52,5,1,2,512,Potential Loyalist,9
16233,71,3,422.13,3,1,2,312,Potential Loyalist,9
18240,46,1,422.58,3,1,2,312,Potential Loyalist,9
17525,360,1,422.7,1,1,2,112,Hibernating,2
18034,22,2,422.88,4,1,2,412,Potential Loyalist,9
15012,54,2,423.04,3,1,2,312,Potential Loyalist,9
16119,8,2,423.36,5,1,2,512,Potential Loyalist,9
13140,108,3,423.72,2,1,2,212,About To Sleep,5
17371,17,3,423.89,4,1,2,412,Potential Loyalist,9
17134,107,2,425.0,2,1,2,212,About To Sleep,5
15646,158,3,425.14,2,1,2,212,About To Sleep,5
16780,100,2,425.19,2,1,2,212,About To Sleep,5
15639,134,1,425.32,2,1,2,212,About To Sleep,5
15433,214,2,426.45,1,1,2,112,Hibernating,2
15406,31,2,426.61,4,1,2,412,Potential Loyalist,9
15930,67,1,426.63,3,1,2,312,Potential Loyalist,9
17223,310,2,426.79,1,1,2,112,Hibernating,2
13171,22,3,426.81,4,1,2,412,Potential Loyalist,9
15994,55,1,427.07,3,1,2,312,Potential Loyalist,9
12740,64,1,427.6,3,1,2,312,Potential Loyalist,9
12725,371,1,427.8,1,1,2,112,Hibernating,2
15360,40,1,427.93,3,1,2,312,Potential Loyalist,9
17869,107,5,428.18,2,3,2,232,Customers Needing Attention,6
12452,17,2,428.57,4,1,2,412,Potential Loyalist,9
16324,128,3,428.68,2,1,2,212,About To Sleep,5
13602,65,1,428.89,3,1,2,312,Potential Loyalist,9
15957,32,1,428.89,4,1,2,412,Potential Loyalist,9
15230,239,2,429.6,1,1,2,112,Hibernating,2
16884,38,2,429.84,3,1,2,312,Potential Loyalist,9
15450,30,1,429.84,4,1,2,412,Potential Loyalist,9
14998,170,2,429.87,2,1,2,212,About To Sleep,5
12827,6,3,430.15,5,1,2,512,Potential Loyalist,9
12795,19,1,430.48,4,1,2,412,Potential Loyalist,9
13245,51,1,430.5,3,1,2,312,Potential Loyalist,9
18106,330,1,430.7,1,1,2,112,Hibernating,2
13066,24,2,430.9,4,1,2,412,Potential Loyalist,9
15976,165,2,430.94,2,1,2,212,About To Sleep,5
13359,64,1,431.26,3,1,2,312,Potential Loyalist,9
16881,67,1,432.0,3,1,2,312,Potential Loyalist,9
16236,78,1,432.2,2,1,2,212,About To Sleep,5
14460,110,3,434.34,2,1,2,212,About To Sleep,5
16948,139,3,435.02,2,1,2,212,About To Sleep,5
15551,37,1,436.06,3,1,2,312,Potential Loyalist,9
16084,299,1,436.18,1,1,2,112,Hibernating,2
15553,60,1,437.23,3,1,2,312,Potential Loyalist,9
12592,92,2,437.6,2,1,2,212,About To Sleep,5
16034,196,3,437.7,1,1,2,112,Hibernating,2
12552,39,2,437.82,3,1,2,312,Potential Loyalist,9
14272,74,2,437.96,2,1,2,212,About To Sleep,5
15881,312,5,438.24,1,3,2,132,At Risk,4
14513,101,3,438.49,2,1,2,212,About To Sleep,5
13358,269,1,439.03,1,1,2,112,Hibernating,2
16968,4,2,439.43,5,1,2,512,Potential Loyalist,9
16025,30,1,439.66,4,1,2,412,Potential Loyalist,9
15468,51,2,439.71,3,1,2,312,Potential Loyalist,9
18233,326,1,440.0,1,1,2,112,Hibernating,2
14022,225,1,440.0,1,1,2,112,Hibernating,2
15524,25,1,440.0,4,1,2,412,Potential Loyalist,9
17579,5,3,440.2,5,1,2,512,Potential Loyalist,9
15877,2,2,440.78,5,1,2,512,Potential Loyalist,9
16163,232,2,441.6,1,1,2,112,Hibernating,2
14093,12,1,442.85,5,1,2,512,Potential Loyalist,9
18222,93,1,443.0,2,1,2,212,About To Sleep,5
16404,70,1,443.05,3,1,2,312,Potential Loyalist,9
14638,51,1,443.6,3,1,2,312,Potential Loyalist,9
13338,158,1,443.72,2,1,2,212,About To Sleep,5
18006,23,1,444.68,4,1,2,412,Potential Loyalist,9
17370,73,4,446.18,2,2,2,222,Customers Needing Attention,6
15889,157,2,446.87,2,1,2,212,About To Sleep,5
15368,21,1,446.94,4,1,2,412,Potential Loyalist,9
15456,283,3,447.22,1,1,2,112,Hibernating,2
14780,55,2,447.68,3,1,2,312,Potential Loyalist,9
18176,358,1,448.65,1,1,2,112,Hibernating,2
15739,66,1,449.12,3,1,2,312,Potential Loyalist,9
12448,44,1,449.45,3,1,2,312,Potential Loyalist,9
13489,105,4,449.52,2,2,2,222,Customers Needing Attention,6
17040,138,1,449.73,2,1,2,212,About To Sleep,5
14173,11,4,450.84,5,2,2,522,Potential Loyalist,9
16574,71,1,451.44,3,1,2,312,Potential Loyalist,9
18158,9,2,451.75,5,1,2,512,Potential Loyalist,9
12970,7,4,452.24,5,2,2,522,Potential Loyalist,9
17460,94,6,452.63,2,3,2,232,Customers Needing Attention,6
13506,316,2,452.82,1,1,2,112,Hibernating,2
12591,317,1,452.85,1,1,2,112,Hibernating,2
14184,67,1,452.89,3,1,2,312,Potential Loyalist,9
18071,258,2,453.0,1,1,2,112,Hibernating,2
12729,114,1,453.01,2,1,2,212,About To Sleep,5
17564,24,3,454.01,4,1,2,412,Potential Loyalist,9
15475,77,1,454.11,2,1,2,212,About To Sleep,5
13485,233,1,454.24,1,1,2,112,Hibernating,2
16038,8,3,454.33,5,1,2,512,Potential Loyalist,9
15223,226,2,454.9,1,1,2,112,Hibernating,2
16529,190,1,455.25,1,1,2,112,Hibernating,2
15585,177,1,455.3,2,1,2,212,About To Sleep,5
12375,11,2,455.42,5,1,2,512,Potential Loyalist,9
15754,51,3,455.67,3,1,2,312,Potential Loyalist,9
12999,196,3,455.88,1,1,2,112,Hibernating,2
15018,39,3,456.26,3,1,2,312,Potential Loyalist,9
15589,256,3,456.58,1,1,2,112,Hibernating,2
12564,261,1,456.9,1,1,2,112,Hibernating,2
13398,192,1,457.34,1,1,2,112,Hibernating,2
14497,309,1,457.47,1,1,2,112,Hibernating,2
15121,50,2,457.72,3,1,2,312,Potential Loyalist,9
15092,215,2,457.81,1,1,2,112,Hibernating,2
17392,307,2,457.91,1,1,2,112,Hibernating,2
16768,48,3,458.04,3,1,2,312,Potential Loyalist,9
17880,365,1,458.92,1,1,2,112,Hibernating,2
16589,71,3,459.24,3,1,2,312,Potential Loyalist,9
12355,214,1,459.4,1,1,2,112,Hibernating,2
13092,71,5,459.83,3,3,2,332,Potential Loyalist,9
12491,39,1,460.4,3,1,2,312,Potential Loyalist,9
16805,174,2,460.59,2,1,2,212,About To Sleep,5
16824,16,2,460.64,4,1,2,412,Potential Loyalist,9
12391,22,1,460.89,4,1,2,412,Potential Loyalist,9
14470,12,2,461.19,5,1,2,512,Potential Loyalist,9
14331,124,2,462.66,2,1,2,212,About To Sleep,5
12945,288,1,462.95,1,1,2,112,Hibernating,2
14489,207,1,463.38,1,1,2,112,Hibernating,2
17418,42,2,463.46,3,1,2,312,Potential Loyalist,9
12787,10,3,463.66,5,1,2,512,Potential Loyalist,9
15109,246,1,463.75,1,1,2,112,Hibernating,2
14967,50,1,463.8,3,1,2,312,Potential Loyalist,9
16586,249,1,463.95,1,1,2,112,Hibernating,2
13928,11,4,464.57,5,2,2,522,Potential Loyalist,9
16742,47,1,464.9,3,1,2,312,Potential Loyalist,9
17140,247,1,465.32,1,1,2,112,Hibernating,2
15036,72,3,465.55,2,1,2,212,About To Sleep,5
13248,125,2,465.68,2,1,2,212,About To Sleep,5
14205,17,2,466.7,4,1,2,412,Potential Loyalist,9
13579,15,2,467.04,4,1,2,412,Potential Loyalist,9
14029,63,2,467.66,3,1,2,312,Potential Loyalist,9
14335,16,2,468.26,4,1,2,412,Potential Loyalist,9
14147,78,2,468.4,2,1,2,212,About To Sleep,5
14896,205,2,468.77,1,1,2,112,Hibernating,2
13005,174,2,468.95,2,1,2,212,About To Sleep,5
15026,80,3,469.0,2,1,2,212,About To Sleep,5
15471,2,1,469.48,5,1,2,512,Potential Loyalist,9
15963,20,2,470.76,4,1,2,412,Potential Loyalist,9
16885,15,3,471.51,4,1,2,412,Potential Loyalist,9
13043,273,1,471.57,1,1,2,112,Hibernating,2
17964,32,2,471.7,4,1,2,412,Potential Loyalist,9
17950,72,3,472.12,2,1,2,212,About To Sleep,5
14013,110,3,473.02,2,1,2,212,About To Sleep,5
16374,66,2,473.03,3,1,2,312,Potential Loyalist,9
16859,145,2,473.14,2,1,2,212,About To Sleep,5
15557,29,1,473.65,4,1,2,412,Potential Loyalist,9
15349,158,2,473.81,2,1,2,212,About To Sleep,5
15780,184,3,475.28,1,1,2,112,Hibernating,2
14853,24,2,475.8,4,1,2,412,Potential Loyalist,9
12447,243,1,476.49,1,1,2,112,Hibernating,2
15344,1,3,476.58,5,1,2,512,Potential Loyalist,9
15091,68,1,476.96,3,1,2,312,Potential Loyalist,9
12479,11,1,477.3,5,1,2,512,Potential Loyalist,9
12644,130,1,477.91,2,1,2,212,About To Sleep,5
16008,24,3,478.78,4,1,2,412,Potential Loyalist,9
16812,361,1,479.35,1,1,3,113,At Risk,4
16518,61,2,480.92,3,1,3,313,Potential Loyalist,9
16863,31,2,481.35,4,1,3,413,Potential Loyalist,9
18216,31,1,481.75,4,1,3,413,Potential Loyalist,9
16693,69,2,482.01,3,1,3,313,Potential Loyalist,9
16603,75,2,482.47,2,1,3,213,Customers Needing Attention,6
14450,181,3,483.25,1,1,3,113,At Risk,4
17555,20,2,483.26,4,1,3,413,Potential Loyalist,9
12808,37,3,483.65,3,1,3,313,Potential Loyalist,9
13531,205,2,483.8,1,1,3,113,At Risk,4
14130,319,1,483.86,1,1,3,113,At Risk,4
12809,178,1,484.36,2,1,3,213,Customers Needing Attention,6
16504,25,1,484.38,4,1,3,413,Potential Loyalist,9
16999,23,2,484.82,4,1,3,413,Potential Loyalist,9
13116,138,1,485.19,2,1,3,213,Customers Needing Attention,6
15287,22,2,485.24,4,1,3,413,Potential Loyalist,9
17658,26,2,485.88,4,1,3,413,Potential Loyalist,9
12639,239,1,486.1,1,1,3,113,At Risk,4
13153,6,1,486.22,5,1,3,513,Potential Loyalist,9
17453,18,2,486.72,4,1,3,413,Potential Loyalist,9
13675,151,2,486.82,2,1,3,213,Customers Needing Attention,6
15081,22,5,487.35,4,3,3,433,Loyal Customers,10
16643,246,1,487.51,1,1,3,113,At Risk,4
15165,373,1,487.75,1,1,3,113,At Risk,4
14396,65,2,487.99,3,1,3,313,Potential Loyalist,9
13984,27,5,488.03,4,3,3,433,Loyal Customers,10
17361,49,3,488.2,3,1,3,313,Potential Loyalist,9
18074,374,1,489.6,1,1,3,113,At Risk,4
14416,22,2,490.22,4,1,3,413,Potential Loyalist,9
15000,48,1,490.52,3,1,3,313,Potential Loyalist,9
14236,81,2,490.86,2,1,3,213,Customers Needing Attention,6
13732,28,1,491.86,4,1,3,413,Potential Loyalist,9
16488,33,3,492.2,3,1,3,313,Potential Loyalist,9
15507,172,1,492.36,2,1,3,213,Customers Needing Attention,6
14270,332,1,492.65,1,1,3,113,At Risk,4
13176,46,1,492.84,3,1,3,313,Potential Loyalist,9
16955,185,4,493.67,1,2,3,123,At Risk,4
12763,138,2,494.08,2,1,3,213,Customers Needing Attention,6
17333,86,1,494.25,2,1,3,213,Customers Needing Attention,6
16352,18,2,494.44,4,1,3,413,Potential Loyalist,9
15448,313,1,494.64,1,1,3,113,At Risk,4
15882,199,4,495.36,1,2,3,123,At Risk,4
17374,219,2,495.77,1,1,3,113,At Risk,4
17053,131,1,496.38,2,1,3,213,Customers Needing Attention,6
15300,64,1,496.44,3,1,3,313,Potential Loyalist,9
16368,2,2,497.43,5,1,3,513,Potential Loyalist,9
17495,8,2,497.56,5,1,3,513,Potential Loyalist,9
16820,96,1,497.61,2,1,3,213,Customers Needing Attention,6
17298,101,2,498.42,2,1,3,213,Customers Needing Attention,6
15142,46,1,498.74,3,1,3,313,Potential Loyalist,9
14681,71,3,498.95,3,1,3,313,Potential Loyalist,9
15193,61,1,499.32,3,1,3,313,Potential Loyalist,9
14077,41,5,499.42,3,3,3,333,Loyal Customers,10
14958,147,3,499.68,2,1,3,213,Customers Needing Attention,6
15389,172,1,500.0,2,1,3,213,Customers Needing Attention,6
16616,15,2,500.42,4,1,3,413,Potential Loyalist,9
13247,18,4,501.12,4,2,3,423,Potential Loyalist,9
13865,58,4,501.56,3,2,3,323,Potential Loyalist,9
15006,51,1,502.09,3,1,3,313,Potential Loyalist,9
17630,170,2,503.6,2,1,3,213,Customers Needing Attention,6
12991,23,2,503.76,4,1,3,413,Potential Loyalist,9
15469,50,2,504.5,3,1,3,313,Potential Loyalist,9
14014,77,1,505.18,2,1,3,213,Customers Needing Attention,6
16614,183,1,506.19,1,1,3,113,At Risk,4
13885,189,2,506.8,1,1,3,113,At Risk,4
16960,39,3,507.05,3,1,3,313,Potential Loyalist,9
15721,12,1,507.08,5,1,3,513,Potential Loyalist,9
14820,21,4,507.29,4,2,3,423,Potential Loyalist,9
17480,78,1,507.57,2,1,3,213,Customers Needing Attention,6
14158,40,1,507.66,3,1,3,313,Potential Loyalist,9
17415,80,1,507.84,2,1,3,213,Customers Needing Attention,6
17958,117,1,508.46,2,1,3,213,Customers Needing Attention,6
14317,65,1,508.58,3,1,3,313,Potential Loyalist,9
17391,164,2,508.8,2,1,3,213,Customers Needing Attention,6
15417,85,1,508.8,2,1,3,213,Customers Needing Attention,6
16898,26,3,508.81,4,1,3,413,Potential Loyalist,9
12436,100,1,509.01,2,1,3,213,Customers Needing Attention,6
12904,18,2,509.58,4,1,3,413,Potential Loyalist,9
16602,36,1,510.53,3,1,3,313,Potential Loyalist,9
16325,47,3,510.54,3,1,3,313,Potential Loyalist,9
16561,6,2,511.12,5,1,3,513,Potential Loyalist,9
15655,243,1,511.32,1,1,3,113,At Risk,4
14851,23,2,511.35,4,1,3,413,Potential Loyalist,9
12582,239,2,511.36,1,1,3,113,At Risk,4
15467,9,3,511.88,5,1,3,513,Potential Loyalist,9
14034,22,3,512.02,4,1,3,413,Potential Loyalist,9
17429,128,3,512.12,2,1,3,213,Customers Needing Attention,6
17805,74,1,512.31,2,1,3,213,Customers Needing Attention,6
16892,1,5,512.79,5,3,3,533,Loyal Customers,10
17513,72,1,513.2,2,1,3,213,Customers Needing Attention,6
15246,238,2,514.15,1,1,3,113,At Risk,4
12811,261,3,514.85,1,1,3,113,At Risk,4
18205,36,2,517.36,3,1,3,313,Potential Loyalist,9
17454,192,4,517.53,1,2,3,123,At Risk,4
16135,263,1,517.55,1,1,3,113,At Risk,4
15030,72,2,518.28,2,1,3,213,Customers Needing Attention,6
16650,72,1,518.42,2,1,3,213,Customers Needing Attention,6
13643,31,3,519.44,4,1,3,413,Potential Loyalist,9
12571,40,2,519.61,3,1,3,313,Potential Loyalist,9
14873,210,1,519.68,1,1,3,113,At Risk,4
15149,134,1,520.8,2,1,3,213,Customers Needing Attention,6
12863,52,1,521.2,3,1,3,313,Potential Loyalist,9
14871,3,4,522.38,5,2,3,523,Potential Loyalist,9
17712,45,1,522.91,3,1,3,313,Potential Loyalist,9
18017,81,3,523.0,2,1,3,213,Customers Needing Attention,6
17329,14,2,523.11,4,1,3,413,Potential Loyalist,9
13721,36,1,524.14,3,1,3,313,Potential Loyalist,9
15891,227,1,524.52,1,1,3,113,At Risk,4
17290,4,2,525.24,5,1,3,513,Potential Loyalist,9
17888,21,8,525.78,4,4,3,443,Loyal Customers,10
18252,51,2,526.67,3,1,3,313,Potential Loyalist,9
17623,33,1,527.05,3,1,3,313,Potential Loyalist,9
17631,2,3,528.33,5,1,3,513,Potential Loyalist,9
16185,17,2,529.41,4,1,3,413,Potential Loyalist,9
14463,98,3,529.62,2,1,3,213,Customers Needing Attention,6
14002,134,2,529.73,2,1,3,213,Customers Needing Attention,6
18159,301,1,530.15,1,1,3,113,At Risk,4
14265,109,2,530.18,2,1,3,213,Customers Needing Attention,6
16706,37,3,531.35,3,1,3,313,Potential Loyalist,9
15825,172,1,532.94,2,1,3,213,Customers Needing Attention,6
15756,61,4,532.96,3,2,3,323,Potential Loyalist,9
17443,220,1,534.24,1,1,3,113,At Risk,4
13434,74,2,534.24,2,1,3,213,Customers Needing Attention,6
13385,330,1,534.57,1,1,3,113,At Risk,4
13000,107,3,534.85,2,1,3,213,Customers Needing Attention,6
12988,292,1,535.32,1,1,3,113,At Risk,4
16142,250,1,535.34,1,1,3,113,At Risk,4
13894,24,3,535.97,4,1,3,413,Potential Loyalist,9
12559,311,2,536.21,1,1,3,113,At Risk,4
15535,173,4,536.4,2,2,3,223,Customers Needing Attention,6
16804,23,3,536.99,4,1,3,413,Potential Loyalist,9
15043,31,1,537.0,4,1,3,413,Potential Loyalist,9
16206,55,4,537.06,3,2,3,323,Potential Loyalist,9
14539,16,2,537.48,4,1,3,413,Potential Loyalist,9
14474,46,1,537.71,3,1,3,313,Potential Loyalist,9
17345,15,4,537.74,4,2,3,423,Potential Loyalist,9
16278,100,1,537.83,2,1,3,213,Customers Needing Attention,6
17062,314,4,538.37,1,2,3,123,At Risk,4
15539,7,1,538.46,5,1,3,513,Potential Loyalist,9
15452,30,3,538.73,4,1,3,413,Potential Loyalist,9
14496,312,2,538.81,1,1,3,113,At Risk,4
13812,42,3,539.0,3,1,3,313,Potential Loyalist,9
16536,110,1,539.02,2,1,3,213,Customers Needing Attention,6
13874,358,1,540.45,1,1,3,113,At Risk,4
14997,46,3,540.98,3,1,3,313,Potential Loyalist,9
17897,173,3,541.1,2,1,3,213,Customers Needing Attention,6
17557,14,3,541.46,4,1,3,413,Potential Loyalist,9
17447,40,2,541.53,3,1,3,313,Potential Loyalist,9
16230,190,2,542.03,1,1,3,113,At Risk,4
13278,41,1,542.73,3,1,3,313,Potential Loyalist,9
16211,89,1,542.77,2,1,3,213,Customers Needing Attention,6
16927,116,3,543.05,2,1,3,213,Customers Needing Attention,6
13390,75,1,544.08,2,1,3,213,Customers Needing Attention,6
13617,40,3,544.18,3,1,3,313,Potential Loyalist,9
16475,88,4,544.3,2,2,3,223,Customers Needing Attention,6
12987,74,2,545.0,2,1,3,213,Customers Needing Attention,6
12793,335,2,545.48,1,1,3,113,At Risk,4
17806,11,1,546.04,5,1,3,513,Potential Loyalist,9
12743,134,2,546.43,2,1,3,213,Customers Needing Attention,6
17520,54,1,546.81,3,1,3,313,Potential Loyalist,9
17637,31,2,547.06,4,1,3,413,Potential Loyalist,9
16811,5,2,547.07,5,1,3,513,Potential Loyalist,9
15830,38,1,547.7,3,1,3,313,Potential Loyalist,9
16031,92,2,548.94,2,1,3,213,Customers Needing Attention,6
16340,107,1,549.07,2,1,3,213,Customers Needing Attention,6
12390,80,1,549.84,2,1,3,213,Customers Needing Attention,6
17235,25,2,550.06,4,1,3,413,Potential Loyalist,9
16933,1,2,550.33,5,1,3,513,Potential Loyalist,9
17291,308,1,550.8,1,1,3,113,At Risk,4
17674,74,2,551.04,2,1,3,213,Customers Needing Attention,6
15315,64,2,551.54,3,1,3,313,Potential Loyalist,9
12363,110,2,552.0,2,1,3,213,Customers Needing Attention,6
15068,46,2,553.36,3,1,3,313,Potential Loyalist,9
14618,9,3,553.44,5,1,3,513,Potential Loyalist,9
14891,148,2,554.38,2,1,3,213,Customers Needing Attention,6
14805,15,4,554.65,4,2,3,423,Potential Loyalist,9
16385,60,3,555.89,3,1,3,313,Potential Loyalist,9
13939,23,3,556.75,4,1,3,413,Potential Loyalist,9
17295,29,3,556.95,4,1,3,413,Potential Loyalist,9
17955,199,4,557.3,1,2,3,123,At Risk,4
13260,61,1,557.62,3,1,3,313,Potential Loyalist,9
13816,24,2,557.95,4,1,3,413,Potential Loyalist,9
13800,310,1,558.32,1,1,3,113,At Risk,4
17503,3,2,558.96,5,1,3,513,Potential Loyalist,9
12866,283,1,559.12,1,1,3,113,At Risk,4
14177,86,4,559.41,2,2,3,223,Customers Needing Attention,6
18043,25,3,559.51,4,1,3,413,Potential Loyalist,9
14400,149,1,559.7,2,1,3,213,Customers Needing Attention,6
16275,197,1,559.87,1,1,3,113,At Risk,4
14273,51,4,559.97,3,2,3,323,Potential Loyalist,9
13044,291,1,560.47,1,1,3,113,At Risk,4
13946,79,3,561.57,2,1,3,213,Customers Needing Attention,6
12414,217,3,562.41,1,1,3,113,At Risk,4
17265,139,2,562.9,2,1,3,213,Customers Needing Attention,6
14753,87,1,563.15,2,1,3,213,Customers Needing Attention,6
17014,8,3,565.58,5,1,3,513,Potential Loyalist,9
12384,29,2,566.16,4,1,3,413,Potential Loyalist,9
18150,32,3,566.58,4,1,3,413,Potential Loyalist,9
13321,72,2,567.36,2,1,3,213,Customers Needing Attention,6
12601,190,5,569.56,1,3,3,133,At Risk,4
16667,68,2,570.13,3,1,3,313,Potential Loyalist,9
12879,45,3,570.27,3,1,3,313,Potential Loyalist,9
17540,25,2,570.4,4,1,3,413,Potential Loyalist,9
14592,35,3,570.46,3,1,3,313,Potential Loyalist,9
15821,44,2,570.96,3,1,3,313,Potential Loyalist,9
17616,174,3,571.2,2,1,3,213,Customers Needing Attention,6
12816,96,2,572.2,2,1,3,213,Customers Needing Attention,6
13405,74,3,572.45,2,1,3,213,Customers Needing Attention,6
13379,26,3,572.56,4,1,3,413,Potential Loyalist,9
15415,313,1,572.81,1,1,3,113,At Risk,4
14176,297,4,574.0,1,2,3,123,At Risk,4
15303,290,1,574.02,1,1,3,113,At Risk,4
15339,66,2,574.07,3,1,3,313,Potential Loyalist,9
14323,115,2,574.26,2,1,3,213,Customers Needing Attention,6
12784,9,2,574.42,5,1,3,513,Potential Loyalist,9
14167,39,4,574.84,3,2,3,323,Potential Loyalist,9
13487,58,3,575.4,3,1,3,313,Potential Loyalist,9
16345,44,1,575.41,3,1,3,313,Potential Loyalist,9
15550,4,4,575.63,5,2,3,523,Potential Loyalist,9
16916,24,2,576.26,4,1,3,413,Potential Loyalist,9
14284,31,2,578.45,4,1,3,413,Potential Loyalist,9
13314,2,3,578.66,5,1,3,513,Potential Loyalist,9
13292,39,2,578.94,3,1,3,313,Potential Loyalist,9
14338,161,2,578.97,2,1,3,213,Customers Needing Attention,6
17142,239,1,579.0,1,1,3,113,At Risk,4
16906,82,4,579.77,2,2,3,223,Customers Needing Attention,6
18095,313,2,580.05,1,1,3,113,At Risk,4
14692,137,4,582.05,2,2,3,223,Customers Needing Attention,6
12695,7,4,582.1,5,2,3,523,Potential Loyalist,9
18232,82,4,582.47,2,2,3,223,Customers Needing Attention,6
17970,211,1,582.59,1,1,3,113,At Risk,4
13427,19,3,582.6,4,1,3,413,Potential Loyalist,9
12426,195,1,582.73,1,1,3,113,At Risk,4
16838,197,2,582.9,1,1,3,113,At Risk,4
15969,3,3,582.9,5,1,3,513,Potential Loyalist,9
15762,65,2,583.75,3,1,3,313,Potential Loyalist,9
13557,28,2,584.06,4,1,3,413,Potential Loyalist,9
14023,7,2,584.07,5,1,3,513,Potential Loyalist,9
16072,288,1,584.32,1,1,3,113,At Risk,4
16384,90,2,584.5,2,1,3,213,Customers Needing Attention,6
15222,319,1,585.0,1,1,3,113,At Risk,4
17360,17,3,585.79,4,1,3,413,Potential Loyalist,9
12513,113,1,586.79,2,1,3,213,Customers Needing Attention,6
17351,36,3,587.15,3,1,3,313,Potential Loyalist,9
15624,117,4,588.13,2,2,3,223,Customers Needing Attention,6
16723,91,2,589.15,2,1,3,213,Customers Needing Attention,6
16203,59,4,589.15,3,2,3,323,Potential Loyalist,9
18123,24,2,589.44,4,1,3,413,Potential Loyalist,9
14882,27,2,589.7,4,1,3,413,Potential Loyalist,9
13270,366,1,590.0,1,1,3,113,At Risk,4
13452,259,2,590.0,1,1,3,113,At Risk,4
13276,64,2,590.93,3,1,3,313,Potential Loyalist,9
13811,184,3,591.75,1,1,3,113,At Risk,4
16116,212,1,592.88,1,1,3,113,At Risk,4
14133,130,3,592.89,2,1,3,213,Customers Needing Attention,6
17119,3,2,593.61,5,1,3,513,Potential Loyalist,9
16535,5,1,593.75,5,1,3,513,Potential Loyalist,9
15442,249,1,594.0,1,1,3,113,At Risk,4
12917,128,1,594.0,2,1,3,213,Customers Needing Attention,6
14108,31,2,594.16,4,1,3,413,Potential Loyalist,9
16763,199,1,594.9,1,1,3,113,At Risk,4
16654,141,4,594.97,2,2,3,223,Customers Needing Attention,6
18246,24,2,596.1,4,1,3,413,Potential Loyalist,9
15381,214,2,596.85,1,1,3,113,At Risk,4
14645,157,2,597.09,2,1,3,213,Customers Needing Attention,6
16788,123,2,597.48,2,1,3,213,Customers Needing Attention,6
17864,13,3,597.5,5,1,3,513,Potential Loyalist,9
13959,79,3,598.2,2,1,3,213,Customers Needing Attention,6
16298,23,3,598.2,4,1,3,413,Potential Loyalist,9
13311,4,2,598.57,5,1,3,513,Potential Loyalist,9
15720,24,1,598.73,4,1,3,413,Potential Loyalist,9
14467,18,4,598.76,4,2,3,423,Potential Loyalist,9
17420,50,3,598.83,3,1,3,313,Potential Loyalist,9
14965,96,2,599.0,2,1,3,213,Customers Needing Attention,6
12521,143,1,599.68,2,1,3,213,Customers Needing Attention,6
14905,158,2,599.9,2,1,3,213,Customers Needing Attention,6
12872,327,2,599.97,1,1,3,113,At Risk,4
13243,203,1,600.07,1,1,3,113,At Risk,4
18211,26,5,600.07,4,3,3,433,Loyal Customers,10
12420,64,1,600.39,3,1,3,313,Potential Loyalist,9
18183,227,2,600.52,1,1,3,113,At Risk,4
14609,72,4,601.56,2,2,3,223,Customers Needing Attention,6
12654,11,5,601.98,5,3,3,533,Loyal Customers,10
17890,323,2,602.09,1,1,3,113,At Risk,4
16306,214,6,602.27,1,3,3,133,At Risk,4
15366,75,2,602.51,2,1,3,213,Customers Needing Attention,6
15648,204,2,602.6,1,1,3,113,At Risk,4
15322,86,1,602.97,2,1,3,213,Customers Needing Attention,6
17259,148,2,603.37,2,1,3,213,Customers Needing Attention,6
12707,292,1,603.42,1,1,3,113,At Risk,4
